nloc,CCN,token_count,parameter_count,length,location,filename,filepath,function_name,signature,start_line,end_line
7,1,45,0,7,test_session.get@245-251@.\tests\test_basic.py,.\tests\test_basic.py,test_session.get,test_session.get( ),245,251,257
7,1,63,2,21,test_session@234-254@.\tests\test_basic.py,.\tests\test_basic.py,test_session,"test_session( app , client )",234,254,274
3,1,14,0,3,test_session_path.index@261-263@.\tests\test_basic.py,.\tests\test_basic.py,test_session_path.index,test_session_path.index( ),261,263,265
6,1,49,2,10,test_session_path@257-266@.\tests\test_basic.py,.\tests\test_basic.py,test_session_path,"test_session_path( app , client )",257,266,275
3,1,19,3,3,test_session_using_application_root.__init__@271-273@.\tests\test_basic.py,.\tests\test_basic.py,test_session_using_application_root.__init__,"test_session_using_application_root.__init__( self , app , prefix )",271,273,275
3,1,26,3,3,test_session_using_application_root.__call__@275-277@.\tests\test_basic.py,.\tests\test_basic.py,test_session_using_application_root.__call__,"test_session_using_application_root.__call__( self , environ , start_response )",275,277,279
3,1,14,0,3,test_session_using_application_root.index@283-285@.\tests\test_basic.py,.\tests\test_basic.py,test_session_using_application_root.index,test_session_using_application_root.index( ),283,285,287
10,1,68,2,20,test_session_using_application_root@269-288@.\tests\test_basic.py,.\tests\test_basic.py,test_session_using_application_root,"test_session_using_application_root( app , client )",269,288,307
3,1,14,0,3,test_session_using_session_settings.index@304-306@.\tests\test_basic.py,.\tests\test_basic.py,test_session_using_session_settings.index,test_session_using_session_settings.index( ),304,306,308
3,1,16,0,3,test_session_using_session_settings.clear@309-311@.\tests\test_basic.py,.\tests\test_basic.py,test_session_using_session_settings.clear,test_session_using_session_settings.clear( ),309,311,313
31,3,165,2,41,test_session_using_session_settings@291-331@.\tests\test_basic.py,.\tests\test_basic.py,test_session_using_session_settings,"test_session_using_session_settings( app , client )",291,331,371
3,1,14,0,3,test_session_using_samesite_attribute.index@336-338@.\tests\test_basic.py,.\tests\test_basic.py,test_session_using_samesite_attribute.index,test_session_using_samesite_attribute.index( ),336,338,340
18,1,143,2,25,test_session_using_samesite_attribute@334-358@.\tests\test_basic.py,.\tests\test_basic.py,test_session_using_samesite_attribute,"test_session_using_samesite_attribute( app , client )",334,358,382
3,2,44,3,3,test_missing_session.expect_exception@364-366@.\tests\test_basic.py,.\tests\test_basic.py,test_missing_session.expect_exception,"test_missing_session.expect_exception( f , * args , ** kwargs )",364,366,368
7,1,52,1,11,test_missing_session@361-371@.\tests\test_basic.py,.\tests\test_basic.py,test_missing_session,test_missing_session( app ),361,371,381
3,1,16,0,3,test_session_secret_key_fallbacks.set_session@376-378@.\tests\test_basic.py,.\tests\test_basic.py,test_session_secret_key_fallbacks.set_session,test_session_secret_key_fallbacks.set_session( ),376,378,380
2,1,20,0,2,test_session_secret_key_fallbacks.get_session@381-382@.\tests\test_basic.py,.\tests\test_basic.py,test_session_secret_key_fallbacks.get_session,test_session_secret_key_fallbacks.get_session( ),381,382,383
18,1,118,2,26,test_session_secret_key_fallbacks@374-399@.\tests\test_basic.py,.\tests\test_basic.py,test_session_secret_key_fallbacks,"test_session_secret_key_fallbacks( app , client )",374,399,424
4,1,21,0,4,test_session_expiration.index@406-409@.\tests\test_basic.py,.\tests\test_basic.py,test_session_expiration.index,test_session_expiration.index( ),406,409,412
2,1,13,0,2,test_session_expiration.test@412-413@.\tests\test_basic.py,.\tests\test_basic.py,test_session_expiration.test,test_session_expiration.test( ),412,413,414
21,1,158,2,30,test_session_expiration@402-431@.\tests\test_basic.py,.\tests\test_basic.py,test_session_expiration,"test_session_expiration( app , client )",402,431,460
3,1,15,1,3,test_session_stored_last.modify_session@436-438@.\tests\test_basic.py,.\tests\test_basic.py,test_session_stored_last.modify_session,test_session_stored_last.modify_session( response ),436,438,440
2,1,16,0,2,test_session_stored_last.dump_session_contents@441-442@.\tests\test_basic.py,.\tests\test_basic.py,test_session_stored_last.dump_session_contents,test_session_stored_last.dump_session_contents( ),441,442,443
7,1,46,2,12,test_session_stored_last@434-445@.\tests\test_basic.py,.\tests\test_basic.py,test_session_stored_last,"test_session_stored_last( app , client )",434,445,456
10,1,94,0,10,test_session_special_types.dump_session_contents@453-462@.\tests\test_basic.py,.\tests\test_basic.py,test_session_special_types.dump_session_contents,test_session_special_types.dump_session_contents( ),453,462,471
18,1,152,2,29,test_session_special_types@448-476@.\tests\test_basic.py,.\tests\test_basic.py,test_session_special_types,"test_session_special_types( app , client )",448,476,504
4,1,37,0,4,test_session_cookie_setting.bump@483-486@.\tests\test_basic.py,.\tests\test_basic.py,test_session_cookie_setting.bump,test_session_cookie_setting.bump( ),483,486,489
2,1,18,0,2,test_session_cookie_setting.read@489-490@.\tests\test_basic.py,.\tests\test_basic.py,test_session_cookie_setting.read,test_session_cookie_setting.read( ),489,490,491
9,1,84,1,10,test_session_cookie_setting.run_test@492-501@.\tests\test_basic.py,.\tests\test_basic.py,test_session_cookie_setting.run_test,test_session_cookie_setting.run_test( expect_header ),492,501,510
19,1,96,1,39,test_session_cookie_setting@479-517@.\tests\test_basic.py,.\tests\test_basic.py,test_session_cookie_setting,test_session_cookie_setting( app ),479,517,555
3,1,14,0,3,test_session_vary_cookie.set_session@522-524@.\tests\test_basic.py,.\tests\test_basic.py,test_session_vary_cookie.set_session,test_session_vary_cookie.set_session( ),522,524,526
2,1,13,0,2,test_session_vary_cookie.get@527-528@.\tests\test_basic.py,.\tests\test_basic.py,test_session_vary_cookie.get,test_session_vary_cookie.get( ),527,528,529
2,1,11,0,2,test_session_vary_cookie.getitem@531-532@.\tests\test_basic.py,.\tests\test_basic.py,test_session_vary_cookie.getitem,test_session_vary_cookie.getitem( ),531,532,533
2,1,15,0,2,test_session_vary_cookie.setdefault@535-536@.\tests\test_basic.py,.\tests\test_basic.py,test_session_vary_cookie.setdefault,test_session_vary_cookie.setdefault( ),535,536,537
3,1,13,0,3,test_session_vary_cookie.clear@539-541@.\tests\test_basic.py,.\tests\test_basic.py,test_session_vary_cookie.clear,test_session_vary_cookie.clear( ),539,541,543
5,1,29,0,5,test_session_vary_cookie.vary_cookie_header_set@544-548@.\tests\test_basic.py,.\tests\test_basic.py,test_session_vary_cookie.vary_cookie_header_set,test_session_vary_cookie.vary_cookie_header_set( ),544,548,552
5,1,33,0,5,test_session_vary_cookie.vary_header_set@551-555@.\tests\test_basic.py,.\tests\test_basic.py,test_session_vary_cookie.vary_header_set,test_session_vary_cookie.vary_header_set( ),551,555,559
2,1,6,0,2,test_session_vary_cookie.no_vary_header@558-559@.\tests\test_basic.py,.\tests\test_basic.py,test_session_vary_cookie.no_vary_header,test_session_vary_cookie.no_vary_header( ),558,559,560
7,2,52,2,9,test_session_vary_cookie.expect@561-569@.\tests\test_basic.py,.\tests\test_basic.py,test_session_vary_cookie.expect,"test_session_vary_cookie.expect( path , header_value = 'Cookie' )",561,569,577
26,1,117,2,59,test_session_vary_cookie@520-578@.\tests\test_basic.py,.\tests\test_basic.py,test_session_vary_cookie,"test_session_vary_cookie( app , client )",520,578,636
4,1,21,0,4,test_session_refresh_vary.login@583-586@.\tests\test_basic.py,.\tests\test_basic.py,test_session_refresh_vary.login,test_session_refresh_vary.login( ),583,586,589
2,1,6,0,2,test_session_refresh_vary.ignored@589-590@.\tests\test_basic.py,.\tests\test_basic.py,test_session_refresh_vary.ignored,test_session_refresh_vary.ignored( ),589,590,591
9,1,59,2,15,test_session_refresh_vary@581-595@.\tests\test_basic.py,.\tests\test_basic.py,test_session_refresh_vary,"test_session_refresh_vary( app , client )",581,595,609
7,1,54,2,7,test_flashes@598-604@.\tests\test_basic.py,.\tests\test_basic.py,test_flashes,"test_flashes( app , req_ctx )",598,604,610
5,1,31,0,5,test_extended_flashing.index@615-619@.\tests\test_basic.py,.\tests\test_basic.py,test_extended_flashing.index,test_extended_flashing.index( ),615,619,623
8,1,30,0,8,test_extended_flashing.test@622-629@.\tests\test_basic.py,.\tests\test_basic.py,test_extended_flashing.test,test_extended_flashing.test( ),622,629,636
9,1,52,0,9,test_extended_flashing.test_with_categories@632-640@.\tests\test_basic.py,.\tests\test_basic.py,test_extended_flashing.test_with_categories,test_extended_flashing.test_with_categories( ),632,640,648
6,1,35,0,6,test_extended_flashing.test_filter@643-648@.\tests\test_basic.py,.\tests\test_basic.py,test_extended_flashing.test_filter,test_extended_flashing.test_filter( ),643,648,653
9,1,47,0,9,test_extended_flashing.test_filters@651-659@.\tests\test_basic.py,.\tests\test_basic.py,test_extended_flashing.test_filters,test_extended_flashing.test_filters( ),651,659,667
6,1,44,0,6,test_extended_flashing.test_filters2@662-667@.\tests\test_basic.py,.\tests\test_basic.py,test_extended_flashing.test_filters2,test_extended_flashing.test_filters2( ),662,667,672
25,1,135,1,79,test_extended_flashing@607-685@.\tests\test_basic.py,.\tests\test_basic.py,test_extended_flashing,test_extended_flashing( app ),607,685,763
2,1,10,0,2,test_request_processing.before_request@692-693@.\tests\test_basic.py,.\tests\test_basic.py,test_request_processing.before_request,test_request_processing.before_request( ),692,693,694
4,1,19,1,4,test_request_processing.after_request@696-699@.\tests\test_basic.py,.\tests\test_basic.py,test_request_processing.after_request,test_request_processing.after_request( response ),696,699,702
4,1,15,0,4,test_request_processing.index@702-705@.\tests\test_basic.py,.\tests\test_basic.py,test_request_processing.index,test_request_processing.index( ),702,705,708
12,1,56,2,23,test_request_processing@688-710@.\tests\test_basic.py,.\tests\test_basic.py,test_request_processing,"test_request_processing( app , client )",688,710,732
2,1,10,0,2,test_request_preprocessing_early_return.before_request1@717-718@.\tests\test_basic.py,.\tests\test_basic.py,test_request_preprocessing_early_return.before_request1,test_request_preprocessing_early_return.before_request1( ),717,718,719
3,1,12,0,3,test_request_preprocessing_early_return.before_request2@721-723@.\tests\test_basic.py,.\tests\test_basic.py,test_request_preprocessing_early_return.before_request2,test_request_preprocessing_early_return.before_request2( ),721,723,725
3,1,12,0,3,test_request_preprocessing_early_return.before_request3@726-728@.\tests\test_basic.py,.\tests\test_basic.py,test_request_preprocessing_early_return.before_request3,test_request_preprocessing_early_return.before_request3( ),726,728,730
3,1,12,0,3,test_request_preprocessing_early_return.index@731-733@.\tests\test_basic.py,.\tests\test_basic.py,test_request_preprocessing_early_return.index,test_request_preprocessing_early_return.index( ),731,733,735
13,1,65,2,25,test_request_preprocessing_early_return@713-737@.\tests\test_basic.py,.\tests\test_basic.py,test_request_preprocessing_early_return,"test_request_preprocessing_early_return( app , client )",713,737,761
3,1,15,1,3,test_after_request_processing.test_after_request_processing.index.foo@744-746@.\tests\test_basic.py,.\tests\test_basic.py,test_after_request_processing.test_after_request_processing.index.foo,test_after_request_processing.test_after_request_processing.index.foo( response ),744,746,748
4,1,12,0,7,test_after_request_processing.index@742-748@.\tests\test_basic.py,.\tests\test_basic.py,test_after_request_processing.index,test_after_request_processing.index( ),742,748,754
6,1,39,2,13,test_after_request_processing@740-752@.\tests\test_basic.py,.\tests\test_basic.py,test_after_request_processing,"test_after_request_processing( app , client )",740,752,764
3,1,13,1,3,test_teardown_request_handler.teardown_request@759-761@.\tests\test_basic.py,.\tests\test_basic.py,test_teardown_request_handler.teardown_request,test_teardown_request_handler.teardown_request( exc ),759,761,763
2,1,6,0,2,test_teardown_request_handler.root@764-765@.\tests\test_basic.py,.\tests\test_basic.py,test_teardown_request_handler.root,test_teardown_request_handler.root( ),764,765,766
10,1,54,2,16,test_teardown_request_handler@755-770@.\tests\test_basic.py,.\tests\test_basic.py,test_teardown_request_handler,"test_teardown_request_handler( app , client )",755,770,785
3,1,13,1,3,test_teardown_request_handler_debug_mode.teardown_request@777-779@.\tests\test_basic.py,.\tests\test_basic.py,test_teardown_request_handler_debug_mode.teardown_request,test_teardown_request_handler_debug_mode.teardown_request( exc ),777,779,781
2,1,6,0,2,test_teardown_request_handler_debug_mode.root@782-783@.\tests\test_basic.py,.\tests\test_basic.py,test_teardown_request_handler_debug_mode.root,test_teardown_request_handler_debug_mode.root( ),782,783,784
10,1,54,2,16,test_teardown_request_handler_debug_mode@773-788@.\tests\test_basic.py,.\tests\test_basic.py,test_teardown_request_handler_debug_mode,"test_teardown_request_handler_debug_mode( app , client )",773,788,803
7,2,28,1,10,test_teardown_request_handler_error.teardown_request1@796-805@.\tests\test_basic.py,.\tests\test_basic.py,test_teardown_request_handler_error.teardown_request1,test_teardown_request_handler_error.teardown_request1( exc ),796,805,814
7,2,28,1,10,test_teardown_request_handler_error.teardown_request2@808-817@.\tests\test_basic.py,.\tests\test_basic.py,test_teardown_request_handler_error.teardown_request2,test_teardown_request_handler_error.teardown_request2( exc ),808,817,826
2,1,6,0,2,test_teardown_request_handler_error.fails@820-821@.\tests\test_basic.py,.\tests\test_basic.py,test_teardown_request_handler_error.fails,test_teardown_request_handler_error.fails( ),820,821,822
13,1,65,2,36,test_teardown_request_handler_error@791-826@.\tests\test_basic.py,.\tests\test_basic.py,test_teardown_request_handler_error,"test_teardown_request_handler_error( app , client )",791,826,861
2,1,10,0,2,test_before_after_request_order.before1@833-834@.\tests\test_basic.py,.\tests\test_basic.py,test_before_after_request_order.before1,test_before_after_request_order.before1( ),833,834,835
2,1,10,0,2,test_before_after_request_order.before2@837-838@.\tests\test_basic.py,.\tests\test_basic.py,test_before_after_request_order.before2,test_before_after_request_order.before2( ),837,838,839
3,1,13,1,3,test_before_after_request_order.after1@841-843@.\tests\test_basic.py,.\tests\test_basic.py,test_before_after_request_order.after1,test_before_after_request_order.after1( response ),841,843,845
3,1,13,1,3,test_before_after_request_order.after2@846-848@.\tests\test_basic.py,.\tests\test_basic.py,test_before_after_request_order.after2,test_before_after_request_order.after2( response ),846,848,850
2,1,11,1,2,test_before_after_request_order.finish1@851-852@.\tests\test_basic.py,.\tests\test_basic.py,test_before_after_request_order.finish1,test_before_after_request_order.finish1( exc ),851,852,853
2,1,11,1,2,test_before_after_request_order.finish2@855-856@.\tests\test_basic.py,.\tests\test_basic.py,test_before_after_request_order.finish2,test_before_after_request_order.finish2( exc ),855,856,857
2,1,6,0,2,test_before_after_request_order.index@859-860@.\tests\test_basic.py,.\tests\test_basic.py,test_before_after_request_order.index,test_before_after_request_order.index( ),859,860,861
19,1,87,2,36,test_before_after_request_order@829-864@.\tests\test_basic.py,.\tests\test_basic.py,test_before_after_request_order,"test_before_after_request_order( app , client )",829,864,899
2,1,9,1,2,test_error_handling.not_found@871-872@.\tests\test_basic.py,.\tests\test_basic.py,test_error_handling.not_found,test_error_handling.not_found( e ),871,872,873
2,1,9,1,2,test_error_handling.internal_server_error@875-876@.\tests\test_basic.py,.\tests\test_basic.py,test_error_handling.internal_server_error,test_error_handling.internal_server_error( e ),875,876,877
2,1,9,1,2,test_error_handling.forbidden@879-880@.\tests\test_basic.py,.\tests\test_basic.py,test_error_handling.forbidden,test_error_handling.forbidden( e ),879,880,881
2,1,10,0,2,test_error_handling.index@883-884@.\tests\test_basic.py,.\tests\test_basic.py,test_error_handling.index,test_error_handling.index( ),883,884,885
2,1,6,0,2,test_error_handling.error@887-888@.\tests\test_basic.py,.\tests\test_basic.py,test_error_handling.error,test_error_handling.error( ),887,888,889
